drug1,drug2,label
925,653,46
269,837,3
477,772,29
811,344,36
98,789,48
754,444,46
926,50,48
927,112,48
761,218,15
832,145,69
892,993,46
22,1613,73
351,1148,71
362,305,21
638,871,48
302,409,15
878,866,46
386,162,48
928,871,48
799,712,48
94,648,10
8,1088,72
280,296,48
619,196,15
312,775,48
139,1607,38
929,626,48
190,955,72
633,74,72
316,983,48
706,95,36
305,637,20
71,1391,72
930,794,46
550,666,24
52,1227,48
401,668,48
620,419,72
196,62,48
279,1205,72
222,123,48
487,438,74
661,237,48
602,1336,48
668,859,48
129,375,72
645,110,48
20,154,48
931,1007,48
39,93,48
932,713,48
933,663,70
934,420,46
53,278,72
292,910,72
935,1222,48
210,518,36
936,426,46
239,683,48
625,1124,53
498,996,46
635,1123,46
937,274,46
447,315,48
164,809,48
938,82,46
54,1292,19
144,1187,73
939,173,74
736,695,72
819,1051,46
94,584,48
269,1162,74
940,1217,59
308,270,24
878,1001,72
452,902,28
928,1614,73
436,290,48
941,659,48
894,914,72
68,1238,84
48,619,79
209,223,72
340,891,48
304,581,46
52,722,48
30,1523,48
43,264,48
330,110,54
876,131,46
156,297,48
604,700,72
817,2,48
89,707,48
118,832,36
436,112,48
340,146,48
511,1615,48
716,1391,72
455,59,74
155,123,48
635,547,48
226,382,48
778,581,72
218,385,46
10,703,48
264,57,15
39,387,46
663,101,48
882,745,48
69,1139,46
942,764,72
45,666,59
943,1605,69
92,778,48
99,1105,74
373,904,46
494,196,59
439,32,48
837,1542,72
265,580,48
732,50,48
324,710,3
333,891,52
217,468,46
253,87,48
913,941,15
469,1356,46
672,1159,77
410,1365,8
200,399,72
556,1106,48
429,502,46
61,59,69
511,1039,72
944,640,46
286,892,48
273,788,69
1,1138,15
945,441,48
557,428,48
895,160,74
68,196,48
946,638,33
164,1259,53
60,72,48
293,1396,5
947,670,59
790,1616,48
286,941,15
217,148,46
420,914,72
274,120,3
795,821,48
185,10,15
623,200,46
364,1119,76
76,337,48
626,1310,48
394,1041,48
291,842,48
922,23,72
443,1004,48
416,1137,48
581,9,72
948,842,59
94,277,3
421,747,48
600,632,46
253,658,48
196,143,48
164,1035,48
280,947,84
330,109,59
335,386,48
617,749,48
792,410,46
55,588,33
745,183,48
746,6,48
949,672,72
561,854,72
269,492,3
637,993,48
192,20,19
119,8,48
580,551,59
886,413,48
851,789,48
446,159,46
60,187,48
817,608,48
782,631,48
875,920,46
657,815,48
351,926,60
597,544,46
936,323,60
81,425,3
859,1222,48
81,942,59
440,706,46
216,159,48
292,257,72
439,157,48
145,1125,59
596,987,72
57,636,48
721,313,72
74,147,69
698,543,19
923,210,48
351,807,75
312,959,48
895,928,2
125,708,48
950,333,71
52,367,48
951,184,48
324,224,74
841,628,31
77,400,72
927,803,48
187,139,48
952,420,46
953,1067,19
954,819,74
657,151,48
955,688,48
556,962,48
832,333,48
457,804,69
711,1367,66
738,1193,5
790,1606,69
547,464,74
316,1217,59
491,871,26
175,1577,69
956,1197,72
394,962,48
177,531,74
906,1012,46
568,632,46
499,920,46
61,188,3
957,62,48
72,556,36
296,549,46
136,147,3
656,925,48
555,484,53
958,445,57
938,854,46
959,748,48
669,984,48
960,1524,48
921,757,15
219,501,48
125,478,46
55,1023,26
196,641,72
157,231,48
736,648,72
961,803,66
962,1051,46
701,126,19
963,1374,47
715,635,9
257,534,46
780,474,46
35,581,72
451,485,72
964,537,48
215,107,15
965,914,46
228,527,17
598,850,19
444,455,59
912,1373,26
966,821,50
180,1493,72
325,936,68
531,788,74
682,1123,72
641,1050,19
591,522,19
310,428,48
365,996,74
659,141,46
52,1138,48
967,78,48
484,344,36
229,53,46
101,931,8
968,624,46
108,588,33
680,1012,46
933,1246,48
424,780,19
437,65,63
427,266,48
499,1137,60
97,17,72
269,129,74
323,905,19
366,549,46
115,672,72
366,1232,46
293,169,72
292,119,72
348,238,66
631,1370,65
969,298,82
970,169,46
336,452,48
731,95,19
971,248,48
716,1197,72
132,72,48
317,101,70
972,1341,8
922,549,72
348,345,46
33,124,59
222,585,48
516,163,48
412,502,46
657,786,48
584,475,46
507,1197,72
492,891,46
484,1239,48
37,1310,48
683,727,82
580,896,74
518,676,69
973,615,80
814,815,48
584,774,15
974,899,72
323,713,48
57,960,84
78,5,48
975,455,9
596,359,48
401,707,48
404,599,69
330,68,54
11,252,48
172,6,3
411,1087,48
94,653,3
771,259,36
68,926,48
581,575,48
526,169,72
738,629,5
8,748,48
644,530,48
427,253,48
324,532,48
444,1197,72
137,466,15
580,1218,48
714,402,46
31,515,3
976,8,20
716,1447,74
16,77,74
440,459,8
445,390,72
977,132,82
287,5,36
919,582,28
711,1012,46
448,1292,46
498,1292,46
807,618,66
978,390,72
254,845,26
68,474,46
284,925,48
979,987,46
172,218,74
622,659,8
301,73,72
279,534,46
676,50,48
768,1028,46
238,818,19
355,268,3
534,920,46
980,829,19
815,264,48
2,931,48
981,526,72
545,973,74
493,522,59
600,993,46
176,700,46
397,657,59
906,43,46
982,29,5
426,655,72
315,162,48
323,200,72
159,826,74
322,90,5
262,1341,26
913,636,48
688,620,48
983,374,29
984,1344,48
2,131,46
662,68,8
793,820,72
451,1148,72
710,131,46
124,782,59
271,83,48
900,755,19
985,231,48
828,549,74
113,1152,66
94,644,3
118,182,46
298,183,48
425,1292,72
189,1,48
23,146,15
610,1292,72
444,794,72
581,716,46
703,336,48
490,445,57
947,53,36
986,557,48
811,709,59
601,767,4
428,766,48
565,357,72
36,793,46
238,1171,48
987,543,19
988,1336,13
989,1126,74
225,17,59
869,635,3
300,538,48
179,1370,48
231,943,39
248,921,48
380,716,46
79,372,48
584,200,46
267,1090,48
479,1542,72
301,397,72
608,502,46
706,716,72
258,298,82
87,588,19
617,1617,69
568,366,46
733,30,48
547,1174,74
990,110,54
297,393,48
991,595,48
410,49,8
271,1197,72
51,1046,36
629,611,48
374,200,46
992,268,48
591,757,19
347,108,48
713,1166,72
212,429,48
886,1116,48
370,623,48
588,313,72
327,274,72
286,695,72
120,987,19
251,1618,74
859,267,31
5,1074,48
121,768,69
98,84,24
869,218,15
146,710,46
31,894,3
104,1045,48
262,346,26
194,630,72
299,1242,48
721,315,48
143,345,46
118,797,59
719,123,59
993,854,46
408,287,53
864,358,59
637,398,48
4,1123,46
556,814,72
177,226,32
431,1619,5
502,1291,72
52,335,48
315,225,48
765,705,69
994,110,46
158,1022,59
995,1232,72
913,1130,48
906,302,69
103,968,46
761,640,46
497,240,56
526,408,72
291,708,48
596,74,46
81,1620,79
129,706,72
996,27,48
414,8,63
418,162,48
139,1334,46
867,772,46
493,573,59
388,74,46
832,482,72
26,641,46
611,1111,46
340,61,48
638,311,46
20,175,48
79,573,48
7,1021,48
54,257,19
997,1001,19
913,1171,48
238,1156,19
194,993,46
254,904,48
569,351,48
23,736,15
869,891,48
998,71,48
939,1040,74
394,881,48
32,648,46
180,212,72
687,395,72
634,969,48
545,1493,8
395,919,48
190,264,72
999,521,12
802,410,46
97,225,82
94,235,74
303,1292,72
320,72,48
285,619,74
456,866,46
172,389,74
734,74,46
194,85,48
317,294,48
1000,220,48
297,1617,69
280,68,48
441,437,46
9,772,29
389,829,72
551,494,4
491,1073,48
184,904,46
494,210,24
1001,144,69
86,959,48
1002,110,46
376,762,48
705,1030,48
695,126,19
89,628,31
444,306,59
325,932,48
402,258,48
1003,82,71
264,945,48
1004,433,63
265,1130,48
88,232,5
1005,703,19
91,587,48
1006,710,46
504,851,53
949,1166,46
1007,820,72
795,1369,59
604,182,48
501,980,15
1008,331,81
197,403,69
714,755,46
136,149,72
1009,1103,69
993,1015,76
56,1049,48
181,716,74
1010,1197,72
615,916,48
208,339,57
721,543,46
243,745,59
297,683,48
808,700,46
120,785,48
1011,914,72
561,703,15
467,426,46
90,262,48
112,1039,72
382,764,72
519,1218,48
421,892,48
433,418,48
306,2,36
344,236,69
364,1231,46
415,72,48
361,602,22
604,580,48
1012,641,74
96,1292,46
580,124,59
570,374,48
301,294,4
284,977,48
293,772,5
94,387,3
1013,1012,72
1004,317,84
906,366,46
1014,311,46
557,766,48
770,183,48
1015,523,74
198,1539,48
173,246,48
1016,1197,72
177,789,74
262,172,72
296,440,69
1017,1555,69
530,32,36
444,1602,46
415,330,48
832,110,72
574,1141,48
1018,1003,39
254,1167,26
29,798,46
1019,1381,48
94,601,59
734,549,46
310,356,48
427,877,48
628,622,48
581,852,48
102,524,5
211,700,46
936,728,24
180,375,46
450,1196,72
336,814,59
5,1297,48
1009,1015,76
425,4,48
312,794,48
469,1218,48
601,412,36
860,410,46
999,713,48
916,231,48
645,962,48
459,149,46
198,640,46
226,409,48
445,360,81
285,303,74
638,824,48
53,957,63
410,15,19
124,672,72
66,829,19
394,1244,46
94,512,74
592,286,48
381,1134,69
285,1182,72
759,148,72
781,694,46
131,395,72
296,941,15
580,1141,59
330,599,69
299,155,18
627,1118,48
494,1548,69
634,1139,46
723,384,37
1020,644,48
862,478,46
956,920,46
209,1278,72
619,604,15
1021,169,46
921,1135,48
271,189,48
177,1139,74
921,628,31
324,1285,3
163,443,15
136,866,74
445,491,72
24,1084,59
641,1365,74
184,1405,63
284,464,48
860,1205,46
1022,109,48
1023,140,66
803,1232,74
591,709,19
573,478,46
962,640,46
320,775,48
829,1015,76
356,766,48
497,613,48
397,636,72
561,680,15
648,480,19
1024,764,46
603,164,59
30,0,46
511,1137,48
16,972,74
1025,1084,59
178,419,72
402,370,48
534,809,48
133,5,48
738,640,46
1026,882,46
248,1222,48
269,741,74
483,1417,48
500,1059,72
791,700,46
707,891,48
61,655,74
16,769,74
57,280,48
344,696,48
564,672,72
61,673,72
556,1001,72
698,410,19
570,993,48
596,910,48
450,1089,74
524,126,48
758,866,46
238,905,19
712,854,46
1027,390,72
128,318,59
893,808,48
586,547,48
351,62,60
100,980,15
428,332,35
3,764,72
1028,1008,57
300,993,48
751,315,48
219,163,48
1029,114,46
631,1610,69
79,249,48
1030,264,48
279,914,72
873,85,59
1031,114,46
216,314,48
749,104,48
287,104,36
528,445,48
61,776,3
350,1310,48
136,966,3
619,197,69
420,522,19
278,820,72
315,814,48
893,479,36
708,542,48
1032,552,48
587,280,48
415,853,15
276,994,46
270,1088,36
27,333,5
443,83,74
792,635,59
1033,534,46
527,49,70
35,32,72
614,579,72
382,267,31
755,626,48
431,70,5
6,988,24
619,226,15
156,1088,48
123,527,36
13,728,48
179,1373,26
344,362,48
857,183,48
61,200,3
328,610,2
119,11,48
165,41,59
251,1214,3
1034,887,72
337,517,69
261,1334,46
981,702,72
549,1432,66
415,833,48
765,570,7
531,657,74
1000,892,48
515,819,46
975,727,9
291,8,48
61,438,3
420,983,19
884,1258,5
136,712,3
139,100,48
1035,670,59
798,443,15
804,422,69
23,125,15
107,311,72
94,343,3
103,428,48
86,890,48
918,611,2
456,502,46
1036,641,46
414,176,63
386,161,48
550,62,48
1,672,72
103,574,48
299,782,72
3,131,46
705,585,48
3,1346,46
746,606,48
1037,1196,46
1038,1084,59
758,1292,46
251,101,3
542,681,48
1000,853,15
642,727,71
1039,354,48
851,841,48
641,1128,19
702,891,46
431,503,5
866,296,46
251,407,3
442,1232,8
368,447,48
264,1187,73
60,290,48
62,123,48
930,407,19
553,540,72
931,298,28
63,359,3
108,147,69
162,502,46
346,762,74
280,854,46
130,200,72
364,1006,46
690,187,48
311,104,48
76,489,72
1040,505,71
564,1291,72
222,1001,19
703,68,48
255,1221,57
251,799,74
656,1088,48
547,797,69
717,926,81
365,596,74
175,599,69
282,687,48
479,1346,46
866,1522,46
31,373,3
676,1227,48
619,114,46
977,74,46
248,640,46
960,663,70
45,1334,59
491,225,69
753,1197,72
993,255,72
397,184,72
1041,356,48
425,215,48
214,625,48
101,811,24
677,1296,48
699,126,48
1042,366,46
556,1182,72
8,732,34
858,239,5
1043,828,72
23,1222,15
198,979,48
64,1139,46
418,636,46
721,1557,72
6,387,46
20,62,48
400,368,48
667,700,46
502,1205,46
61,103,3
484,349,36
949,169,46
229,169,48
107,936,84
220,1039,72
475,818,19
43,531,46
408,84,53
31,1010,3
606,389,48
581,530,48
6,717,48
990,951,72
332,757,15
623,988,53
191,7,48
334,1391,72
760,160,48
187,210,59
370,1601,73
1044,267,69
264,863,66
1045,863,66
878,109,46
119,272,48
431,969,5
561,1205,72
182,581,46
252,74,46
194,793,46
129,581,72
643,794,48
969,225,82
676,1212,48
1015,1242,74
905,21,19
791,460,74
766,772,48
437,755,46
606,980,15
561,1021,15
68,288,46
25,864,8
1002,1067,46
78,745,59
504,744,53
592,516,48
580,342,3
712,554,48
809,156,48
1046,76,48
280,549,46
392,155,53
511,1156,46
869,741,3
927,1030,48
365,1128,74
519,148,46
498,336,46
1047,437,70
788,1412,8
132,670,48
233,478,46
67,744,48
597,715,15
5,97,48
874,212,46
344,649,48
991,1141,48
217,1334,46
705,538,48
975,1051,46
613,882,72
64,633,46
21,520,48
987,381,19
111,629,5
369,1073,48
265,175,48
311,55,48
98,850,19
1048,443,15
185,774,15
518,60,69
61,1192,3
66,475,19
1049,1237,5
1046,863,66
555,1542,72
545,345,46
638,207,57
105,979,72
1050,1001,19
1011,1334,46
907,920,46
600,543,46
677,1149,66
817,347,48
1051,505,66
89,1599,46
993,1051,46
1052,201,71
803,1405,63
508,443,48
821,306,59
150,740,69
213,695,46
712,91,15
154,898,48
397,1359,72
1006,421,63
1053,1166,72
525,1051,46
425,716,72
376,706,46
468,218,15
353,778,46
70,770,28
50,280,48
447,200,46
497,1231,48
431,1219,5
631,370,48
102,284,5
393,863,66
561,744,15
91,770,59
808,141,46
1054,1240,46
137,0,46
1055,2,72
30,458,48
20,117,48
395,306,59
233,549,46
1056,899,46
533,636,46
210,656,48
324,620,3
878,549,46
613,148,72
372,297,36
915,543,46
355,316,59
355,233,3
167,520,48
561,420,72
174,740,69
326,1270,46
251,784,3
930,444,46
54,1259,19
561,175,15
433,1021,48
29,195,46
360,829,69
125,1391,72
850,792,48
81,432,74
153,359,72
809,84,59
409,1166,46
302,194,15
591,887,72
727,339,48
509,931,5
431,1483,5
721,410,46
415,1203,46
130,190,72
913,468,48
811,640,46
1057,762,10
628,1281,48
253,1346,19
138,497,5
830,755,46
1058,419,72
233,131,46
721,597,48
125,382,48
253,1156,19
51,649,36
939,1179,74
511,775,48
728,749,36
592,0,72
304,695,46
1059,1621,58
81,107,15
129,474,72
76,845,48
194,465,48
269,706,3
792,306,59
98,681,48
838,692,72
468,1081,74
1060,179,67
185,530,48
603,505,66
417,910,48
773,104,48
908,556,36
500,594,72
119,788,72
885,38,46
170,659,48
42,882,46
895,383,2
520,1205,46
52,671,48
1061,598,8
1062,1270,46
522,1196,46
680,675,72
54,803,19
1015,924,5
214,1139,19
119,782,72
1010,498,46
607,772,46
510,496,46
1063,1006,46
997,207,57
1064,438,8
365,1286,74
682,88,3
84,1066,59
154,33,53
608,124,69
1065,797,59
200,680,72
1066,770,48
739,1347,5
365,732,74
251,769,74
868,236,69
412,552,46
195,491,71
708,538,48
663,717,48
424,9,19
433,500,48
303,818,19
405,316,59
811,110,46
37,352,59
1029,339,57
39,440,69
108,755,46
1,137,15
349,977,48
564,859,48
952,74,46
317,677,70
484,1609,48
314,633,46
364,1614,8
1,10,15
305,1248,48
16,24,74
162,100,48
94,956,3
672,424,19
356,980,15
122,927,48
1067,899,46
368,554,48
136,10,3
333,212,46
668,363,31
596,1542,72
981,277,74
1068,236,69
1069,161,46
722,175,48
499,895,71
1070,1106,48
129,493,72
564,1222,48
822,819,46
147,232,8
10,736,48
918,683,2
515,725,71
270,834,53
263,617,36
95,1067,46
286,100,48
442,636,46
179,990,69
103,833,48
760,85,48
1071,681,48
136,152,3
118,1608,45
417,793,46
435,215,19
1072,475,32
237,805,16
771,249,36
285,561,74
446,653,72
63,1276,3
52,746,63
92,1346,46
714,426,46
619,222,15
615,74,46
335,415,48
95,658,15
942,655,72
906,1202,69
394,98,48
480,420,72
63,256,3
137,542,15
680,864,48
241,704,63
140,22,2
1073,434,23
1074,641,72
261,653,46
332,429,48
120,421,48
30,1232,46
134,710,46
584,53,46
327,316,9
925,150,48
499,1021,75
312,803,48
1072,256,32
268,369,48
62,162,48
353,695,46
644,1197,72
317,228,71
627,83,26
1075,1622,69
1076,1414,5
281,764,72
570,825,48
778,1359,72
573,374,29
375,38,19
649,1188,48
659,1334,46
237,601,53
430,538,48
862,1391,72
758,234,48
305,686,39
231,632,48
68,798,46
898,798,46
269,1123,3
308,192,48
101,444,48
132,1348,48
33,656,59
215,991,48
804,797,69
749,1159,48
198,101,18
701,905,19
1077,854,72
169,143,19
431,271,5
972,419,72
229,695,46
812,1218,48
317,49,70
199,540,46
280,822,63
287,461,48
63,1088,74
49,33,59
1078,13,59
172,28,74
247,443,15
128,1244,46
54,1351,19
174,75,69
330,37,59
983,33,24
460,1203,72
830,501,74
98,325,48
249,613,48
285,791,74
1079,210,24
11,323,48
104,790,48
433,1100,48
538,672,72
646,1015,76
582,861,48
65,1240,46
400,841,48
149,983,48
938,764,46
624,1001,72
389,968,72
812,921,48
79,644,48
68,431,48
677,49,63
251,764,74
626,978,36
640,707,48
1080,110,46
22,970,73
630,743,74
814,1369,59
545,59,74
501,356,48
136,1010,3
562,263,48
181,131,46
311,316,59
500,25,69
173,873,59
103,1006,46
765,794,69
1081,545,69
1039,143,66
216,639,48
467,468,46
132,713,48
235,690,72
40,636,46
540,1599,46
1082,0,46
1083,259,65
190,710,72
600,700,46
439,1313,72
469,622,48
627,1385,48
591,993,19
1084,660,59
890,715,15
27,1292,72
98,860,48
771,439,36
571,93,48
80,57,15
187,507,46
910,1346,46
431,586,5
1085,1134,69
272,651,81
64,672,72
94,1281,59
791,1196,46
6,68,48
160,671,48
282,128,48
919,1606,69
1086,230,72
269,252,72
165,323,48
721,454,59
12,1263,48
1087,388,48
1088,1313,72
583,143,48
400,413,48
607,672,72
503,899,72
511,430,48
799,866,72
293,547,5
438,374,29
372,71,36
1041,1048,48
1,468,15
213,544,46
143,857,48
1001,1601,8
993,651,81
734,543,46
1017,1008,57
553,914,72
432,1242,72
484,595,36
936,813,60
1089,1012,72
428,50,48
768,30,8
376,1357,48
385,828,72
1007,74,46
431,871,5
31,144,74
1063,968,46
181,794,72
145,709,52
1090,1224,59
298,207,48
1091,640,46
576,863,66
32,990,69
538,226,63
481,222,46
210,524,36
1092,552,71
892,1051,46
43,315,48
251,146,3
492,382,48
950,586,71
95,396,46
279,973,11
347,1046,48
475,853,15
94,414,3
798,257,10
487,819,74
215,1004,48
878,706,46
185,1090,48
60,986,48
515,1397,75
217,1123,46
697,7,48
251,946,74
543,1075,74
843,169,46
159,1125,74
323,278,19
84,298,82
94,85,59
986,128,48
470,140,72
157,392,48
148,1189,74
387,882,46
628,811,48
101,878,48
355,755,3
132,626,48
531,1286,74
613,17,72
40,755,46
31,443,74
519,789,48
125,1021,48
101,169,46
777,1126,39
405,782,59
0,968,46
561,1116,15
333,1427,72
522,210,59
262,156,48
79,37,48
285,575,74
95,758,15
680,811,53
11,21,48
136,713,74
597,1197,72
1093,271,48
547,916,48
307,549,46
1094,864,1
1016,1346,46
150,854,46
84,478,46
97,1167,48
184,668,48
479,920,46
506,122,48
9,765,48
514,1115,14
991,728,48
755,1356,46
398,715,15
511,882,46
1095,1221,57
761,641,46
945,1155,69
438,393,36
1088,1623,69
979,366,46
1096,1624,74
184,315,48
534,114,46
609,547,71
778,1021,72
210,1239,48
52,7,48
298,118,48
182,785,48
162,621,74
1097,1368,0
919,1253,48
1003,552,71
840,794,46
120,722,48
491,383,48
1078,579,59
554,841,48
474,420,46
514,1308,14
697,457,48
323,374,29
246,0,46
841,774,15
431,1625,5
553,222,72
650,362,48
921,803,48
713,363,31
433,927,48
438,1197,72
278,1602,46
901,120,46
435,854,46
450,1178,74
377,41,59
493,109,9
697,635,59
528,1314,72
1,732,15
800,74,46
43,1334,46
817,284,48
237,1608,48
102,215,5
82,1616,48
693,1166,72
587,428,48
298,723,48
807,604,59
260,318,48
125,1030,48
1098,475,48
678,809,72
167,833,48
200,1308,72
869,290,48
471,488,1
124,345,46
325,443,15
235,803,72
438,660,59
44,547,72
791,1244,46
353,1599,46
288,765,48
456,996,46
733,385,46
65,1000,48
982,649,5
1064,694,46
592,748,48
101,185,48
306,1239,48
37,898,48
680,962,48
429,109,46
128,622,59
304,1203,46
247,668,48
282,112,48
477,114,72
269,99,3
533,914,46
1099,957,70
760,626,48
663,564,48
634,284,48
986,170,48
527,531,46
327,666,9
177,1123,74
222,927,48
697,947,59
543,404,48
1100,582,48
293,581,5
1077,200,46
1101,289,72
499,474,59
239,1539,46
162,716,46
465,220,48
426,1196,46
923,809,48
792,914,46
415,770,48
1000,559,38
1102,385,46
746,882,46
167,1205,53
219,772,29
133,18,48
1093,479,48
469,582,48
636,148,72
1071,401,48
916,914,46
155,297,36
715,173,9
549,385,46
596,1318,48
350,78,48
224,392,48
269,734,3
38,109,48
608,838,69
80,1021,48
311,1256,46
1103,110,8
838,1321,72
717,980,81
81,321,3
890,584,48
931,297,48
615,811,46
7,107,15
34,1008,74
762,1243,48
479,502,46
575,336,46
253,12,48
235,304,72
164,123,48
623,1321,69
106,288,46
65,57,15
642,239,69
670,544,72
866,74,72
1104,1398,66
417,186,48
477,877,59
614,680,72
892,590,15
1069,1381,48
634,1253,48
503,640,46
983,1006,72
760,1321,72
195,336,46
498,152,69
375,1039,72
91,1004,48
925,780,46
861,868,71
1006,1106,19
209,1539,72
762,685,74
1105,1221,57
14,990,82
254,5,48
586,383,48
398,1218,48
137,386,15
298,788,69
326,1203,46
553,1232,72
281,538,46
619,668,15
200,265,72
170,356,48
381,538,46
94,850,59
525,1100,9
1074,1187,73
811,17,59
404,740,69
714,828,72
1106,317,48
16,448,74
761,1292,46
708,81,48
892,1197,72
432,1601,73
85,514,48
270,435,32
384,787,9
228,516,74
264,1205,46
867,1205,46
505,1331,74
673,544,72
491,126,48
72,728,24
849,99,72
549,1312,66
433,1607,38
1,869,15
501,492,48
73,700,72
945,142,69
160,941,15
522,550,59
18,660,59
642,483,48
191,708,48
375,1473,69
1107,895,66
11,146,48
290,1015,76
92,628,31
1108,1053,48
1061,677,8
453,680,48
638,1036,48
1006,338,48
548,1006,46
1109,74,46
916,1167,48
677,799,48
886,143,48
310,825,48
808,375,46
255,148,46
1110,712,48
454,259,36
30,1240,46
400,128,48
451,1282,72
1111,68,46
671,0,46
423,489,72
744,290,48
226,218,15
1112,918,66
501,1232,72
682,814,72
166,279,74
650,423,48
63,454,74
334,838,82
663,242,48
475,739,46
816,345,46
426,1391,72
575,263,48
1113,149,46
738,491,5
324,378,48
149,709,59
473,798,46
727,752,69
825,62,48
227,1542,72
375,1300,19
554,785,48
361,238,60
218,311,46
140,549,74
561,1217,31
579,267,46
295,11,48
1114,768,46
986,65,48
782,919,48
316,118,59
595,928,48
894,820,72
230,1240,46
40,531,46
592,538,46
567,828,72
833,1015,76
179,1118,48
316,940,59
521,354,48
177,1001,72
158,1457,46
103,498,46
839,1284,48
296,813,15
190,348,72
393,5,48
557,401,48
765,721,7
246,414,48
731,850,19
255,1197,72
243,1164,59
240,330,69
623,625,53
245,391,48
911,996,46
87,648,46
192,1557,72
9,369,36
72,771,24
758,1123,72
875,1240,46
114,373,10
607,1123,46
94,767,3
128,173,59
765,220,69
6,108,48
925,298,28
